t,global_track_id,vehicle_id_oracle,segment_id,update_kind,true_x,true_y,true_distance_m,gps_x,gps_y,gps_distance_m,cam_x,cam_y,cam_distance_m,das_x,das_y,das_fiber_position_m,das_distance_m,x_hat,y_hat,vx_hat,vy_hat,ax_hat,ay_hat,distance_hat_m,sigma_pos_m,sigma_vel_mps,pos_err_m
7.5030,T000001,veh1,seg2,prediction_only,6.3424,-0.8540,134.3531,,,,,,,,,,,6.2111,-0.4385,15.4006,-0.0776,-0.2456,-1.6067,122.6998,0.2017,1.5525,0.4358
7.5159,T000001,veh1,seg2,prediction_only,6.5431,-0.8145,134.5577,,,,,,,,,,,6.4106,-0.4396,15.3975,-0.0984,-0.2456,-1.6067,122.8993,0.2129,1.5999,0.3977
7.5160,T000001,veh1,seg2,position+velocity,6.5431,-0.8145,134.5577,,,,6.4462,-0.7584,134.5577,,,,,6.4031,-0.5207,15.2408,-0.9448,-0.6168,-3.5129,122.9807,0.1963,1.4031,0.3255
7.5275,T000001,veh1,seg2,position+velocity,6.6693,-1.0205,134.7993,,,,,,,6.9329,-0.4526,1.9846,134.5577,6.7428,-0.5054,15.6095,-0.8082,0.0797,-3.1068,123.3208,0.1748,1.3731,0.5203
7.5405,T000001,veh1,seg2,prediction_only,6.8951,-1.0015,135.0258,,,,,,,,,,,6.9450,-0.5162,15.6106,-0.8485,0.0797,-3.1068,123.5233,0.1848,1.4176,0.4879
7.5534,T000001,veh1,seg2,prediction_only,7.0991,-0.9898,135.2302,,,,,,,,,,,7.1473,-0.5274,15.6116,-0.8887,0.0797,-3.1068,123.7259,0.1963,1.4645,0.4649
7.5664,T000001,veh1,seg2,prediction_only,7.3187,-0.9198,135.4606,,,,,,,,,,,7.3495,-0.5392,15.6126,-0.9289,0.0797,-3.1068,123.9285,0.2091,1.5139,0.3818
7.5678,T000001,veh1,seg2,position+velocity,7.3187,-0.9198,135.4606,,,,,,,7.4092,-1.5904,2.5891,136.2377,7.3794,-0.8897,15.6303,-2.8554,0.0847,-7.0348,124.2802,0.1743,1.3915,0.0678
7.5807,T000001,veh1,seg2,prediction_only,7.4938,-1.0669,135.6893,,,,,,,,,,,7.5819,-0.9273,15.6314,-2.9465,0.0847,-7.0348,124.4862,0.1863,1.4400,0.1650
7.5937,T000001,veh1,seg2,prediction_only,7.6606,-1.1968,135.9008,,,,,,,,,,,7.7844,-0.9661,15.6325,-3.0377,0.0847,-7.0348,124.6924,0.1995,1.4910,0.2619
7.6066,T000001,veh1,seg2,prediction_only,7.7792,-1.5122,136.2377,,,,,,,,,,,7.9869,-1.0060,15.6336,-3.1288,0.0847,-7.0348,124.8988,0.2141,1.5444,0.5471
7.6072,T000001,veh1,seg2,position+velocity,7.7792,-1.5122,136.2377,,,,,,,8.0208,-1.5110,3.1813,136.5107,8.0037,-1.1572,15.6728,-3.9176,0.1640,-8.6049,125.0509,0.1783,1.3951,0.4200
7.6202,T000001,veh1,seg2,prediction_only,7.9357,-1.7359,136.5107,,,,,,,,,,,8.2068,-1.2087,15.6749,-4.0291,0.1640,-8.6049,125.2604,0.1915,1.4470,0.5928
7.6331,T000001,veh1,seg2,prediction_only,8.0533,-2.0619,136.8572,,,,,,,,,,,8.4099,-1.2616,15.6771,-4.1405,0.1640,-8.6049,125.4702,0.2059,1.5013,0.8761
7.6455,T000001,veh1,seg2,position+velocity,8.1962,-2.2008,137.0566,,,,,,,8.1931,-2.2699,3.7550,137.0566,8.5023,-1.5430,15.0748,-5.5797,-1.1951,-11.5516,125.7665,0.1934,1.4316,0.7255
7.6585,T000001,veh1,seg2,prediction_only,8.3777,-2.3244,137.2761,,,,,,,,,,,8.6975,-1.6162,15.0593,-5.7294,-1.1951,-11.5516,125.9749,0.2080,1.4871,0.7770
7.6714,T000001,veh1,seg2,prediction_only,8.5945,-2.1601,137.5481,,,,,,,,,,,8.8925,-1.6914,15.0438,-5.8790,-1.1951,-11.5516,126.1839,0.2238,1.5448,0.5554
7.6814,T000001,veh1,seg2,position+velocity,8.8023,-1.9944,137.8139,,,,,,,8.4509,-1.6649,4.2916,137.8139,8.8424,-1.7037,13.8959,-5.6619,-3.7550,-10.6591,126.2355,0.1934,1.3937,0.2934
7.6944,T000001,veh1,seg2,prediction_only,9.0139,-1.9930,138.0255,,,,,,,,,,,9.0221,-1.7780,13.8473,-5.7999,-3.7550,-10.6591,126.4300,0.2078,1.4510,0.2152
7.7073,T000001,veh1,seg2,prediction_only,9.1633,-2.1070,138.2134,,,,,,,,,,,9.2012,-1.8540,13.7986,-5.9380,-3.7550,-10.6591,126.6245,0.2233,1.5106,0.2559
7.7195,T000001,veh1,seg2,position+velocity,9.3048,-2.3258,138.4740,,,,,,,9.6842,-2.7007,4.8603,139.0438,9.4751,-2.1669,14.3869,-7.4405,-2.1770,-13.9377,127.0404,0.2010,1.3955,0.2329
7.7324,T000001,veh1,seg2,prediction_only,9.4923,-2.4199,138.6838,,,,,,,,,,,9.6613,-2.2645,14.3587,-7.6211,-2.1770,-13.9377,127.2506,0.2158,1.4553,0.2296
7.7454,T000001,veh1,seg2,prediction_only,9.6717,-2.4686,138.8697,,,,,,,,,,,9.8471,-2.3644,14.3305,-7.8016,-2.1770,-13.9377,127.4616,0.2316,1.5173,0.2040
7.7567,T000001,veh1,seg2,position+velocity,9.8159,-2.5661,139.0438,,,,,,,9.4521,-2.9064,5.4148,138.6838,9.8382,-2.5771,13.3403,-8.6190,-4.5738,-15.4662,127.6745,0.2087,1.4032,0.0248
7.7696,T000001,veh1,seg2,prediction_only,9.9913,-2.7087,139.2697,,,,,,,,,,,10.0106,-2.6901,13.2810,-8.8193,-4.5738,-15.4662,127.8807,0.2237,1.4652,0.0268
7.7826,T000001,veh1,seg2,prediction_only,10.1513,-2.7408,139.4330,,,,,,,,,,,10.1823,-2.8056,13.2217,-9.0197,-4.5738,-15.4662,128.0876,0.2398,1.5294,0.0719
7.7945,T000001,veh1,seg2,position+velocity,10.3639,-2.6929,139.6509,,,,,,,10.8626,-2.8257,5.9771,140.1212,10.5134,-2.8783,14.1470,-8.9885,-2.0556,-14.8706,128.4266,0.2138,1.4049,0.2382
7.8074,T000001,veh1,seg2,prediction_only,10.4960,-2.9109,139.9057,,,,,,,,,,,10.6965,-2.9960,14.1204,-9.1812,-2.0556,-14.8706,128.6443,0.2288,1.4686,0.2178
7.8204,T000001,veh1,seg2,prediction_only,10.7062,-2.8637,140.1212,,,,,,,,,,,10.8793,-3.1162,14.0937,-9.3738,-2.0556,-14.8706,128.8630,0.2450,1.5345,0.3061
7.8325,T000001,veh1,seg2,position+velocity,10.8457,-3.0940,140.3905,,,,,,,10.6810,-2.8748,6.5428,140.1212,10.9429,-3.1350,13.4739,-9.0394,-3.6222,-13.5636,128.9294,0.2251,1.4401,0.1055
7.8465,T000001,veh1,seg2,position+velocity,11.0839,-2.9992,140.6469,,,,10.6241,-2.8001,140.1212,,,,,11.1365,-3.1178,13.3289,-8.0849,-3.6104,-9.7327,129.1237,0.2182,1.3365,0.1298
7.8594,T000001,veh1,seg2,prediction_only,11.2507,-3.1261,140.8566,,,,,,,,,,,11.3089,-3.2234,13.2821,-8.2110,-3.6104,-9.7327,129.3259,0.2323,1.3979,0.1133
7.8723,T000001,veh1,seg2,position+velocity,11.4585,-3.0807,141.0693,,,,,,,10.6952,-3.7025,7.1335,140.3905,11.2647,-3.4368,12.1656,-8.8840,-6.2113,-11.1117,129.5438,0.2120,1.3218,0.4054
7.8853,T000001,veh1,seg2,prediction_only,11.6765,-3.0558,141.2886,,,,,,,,,,,11.4217,-3.5529,12.0852,-9.0280,-6.2113,-11.1117,129.7391,0.2258,1.3853,0.5585
7.8982,T000001,veh1,seg2,prediction_only,11.8992,-2.9640,141.5296,,,,,,,,,,,11.5778,-3.6707,12.0047,-9.1719,-6.2113,-11.1117,129.9347,0.2405,1.4512,0.7764
7.9112,T000001,veh1,seg2,prediction_only,12.0827,-3.0209,141.7216,,,,,,,,,,,11.7328,-3.7905,11.9242,-9.3159,-6.2113,-11.1117,130.1305,0.2562,1.5196,0.8454
7.9121,T000001,veh1,seg2,position+velocity,12.0827,-3.0209,141.7216,,,,,,,12.4145,-2.6821,7.7237,141.9297,11.9878,-3.4091,13.2010,-7.3181,-2.7646,-5.8544,130.5893,0.2114,1.3413,0.3997
7.9251,T000001,veh1,seg2,prediction_only,12.2785,-3.0912,141.9297,,,,,,,,,,,12.1586,-3.5044,13.1652,-7.3940,-2.7646,-5.8544,130.7849,0.2253,1.4077,0.4303
7.9380,T000001,veh1,seg2,prediction_only,12.4575,-3.1628,142.1225,,,,,,,,,,,12.3289,-3.6007,13.1294,-7.4698,-2.7646,-5.8544,130.9805,0.2401,1.4763,0.4564
7.9510,T000001,veh1,seg2,prediction_only,12.6248,-3.2806,142.3271,,,,,,,,,,,12.4987,-3.6979,13.0936,-7.5456,-2.7646,-5.8544,131.1763,0.2561,1.5472,0.4359
7.9520,T000001,veh1,seg2,position+velocity,12.6248,-3.2806,142.3271,,,,,,,13.4805,-2.5055,8.3131,142.8357,12.8094,-3.3406,14.6040,-5.7147,1.2027,-1.0807,131.6498,0.2153,1.3825,0.1941
7.9649,T000001,veh1,seg2,prediction_only,12.7730,-3.5224,142.6107,,,,,,,,,,,12.9987,-3.4147,14.6196,-5.7287,1.2027,-1.0807,131.8531,0.2296,1.4511,0.2500
7.9779,T000001,veh1,seg2,prediction_only,12.9866,-3.4515,142.8357,,,,,,,,,,,13.1882,-3.4890,14.6352,-5.7427,1.2027,-1.0807,132.0566,0.2450,1.5218,0.2050
7.9908,T000001,veh1,seg2,prediction_only,13.1388,-3.6262,143.0674,,,,,,,,,,,13.3778,-3.5635,14.6508,-5.7567,1.2027,-1.0807,132.2604,0.2615,1.5946,0.2471
7.9914,T000001,veh1,seg2,position+velocity,13.1388,-3.6262,143.0674,,,,,,,12.7053,-3.4867,8.8964,142.6107,13.1799,-3.5613,13.5264,-5.7785,-1.9768,-1.2775,132.4584,0.2246,1.4416,0.0768
8.0044,T000001,veh1,seg2,prediction_only,13.3399,-3.6688,143.2729,,,,,,,,,,,13.3550,-3.6362,13.5008,-5.7951,-1.9768,-1.2775,132.6488,0.2397,1.5119,0.0359
8.0173,T000001,veh1,seg2,prediction_only,13.5221,-3.7306,143.4653,,,,,,,,,,,13.5297,-3.7114,13.4752,-5.8116,-1.9768,-1.2775,132.8390,0.2559,1.5841,0.0206
8.0303,T000001,veh1,seg2,prediction_only,13.6827,-3.8874,143.6898,,,,,,,,,,,13.7041,-3.7868,13.4496,-5.8282,-1.9768,-1.2775,133.0290,0.2733,1.6583,0.1029
8.0315,T000001,veh1,seg2,position+velocity,13.6827,-3.8874,143.6898,,,,,,,13.3354,-3.6310,9.4878,143.2729,13.6222,-3.7497,12.9581,-5.6013,-3.2408,-0.6647,133.1190,0.2359,1.4998,0.1504
8.0444,T000001,veh1,seg2,prediction_only,13.8094,-4.2137,144.0398,,,,,,,,,,,13.7898,-3.8223,12.9161,-5.6099,-3.2408,-0.6647,133.3016,0.2518,1.5711,0.3919
8.0574,T000001,veh1,seg2,prediction_only,13.9345,-4.4042,144.2677,,,,,,,,,,,13.9569,-3.8950,12.8741,-5.6185,-3.2408,-0.6647,133.4838,0.2689,1.6441,0.5097
8.0697,T000001,veh1,seg2,position+velocity,14.1528,-4.3249,144.4999,,,,,,,13.9645,-4.0709,10.0512,144.0398,14.0836,-3.9923,12.6822,-5.7793,-3.6187,-1.0903,133.6436,0.2513,1.5660,0.3397
8.0827,T000001,veh1,seg2,prediction_only,14.3481,-4.3497,144.6968,,,,,,,,,,,14.2476,-4.0673,12.6354,-5.7934,-3.6187,-1.0903,133.8239,0.2683,1.6380,0.2997
8.0956,T000001,veh1,seg2,prediction_only,14.5185,-4.3792,144.8697,,,,,,,,,,,14.4110,-4.1424,12.5885,-5.8075,-3.6187,-1.0903,134.0038,0.2864,1.7117,0.2600
8.1079,T000001,veh1,seg2,position+velocity,14.7431,-4.2827,145.1141,,,,,,,14.9894,-4.2358,10.6129,145.3834,14.6950,-4.2186,13.2238,-5.8423,-1.7993,-1.1369,134.2978,0.2579,1.5847,0.0802
8.1208,T000001,veh1,seg2,prediction_only,14.9769,-4.1494,145.3834,,,,,,,,,,,14.8661,-4.2944,13.2005,-5.8570,-1.7993,-1.1369,134.4850,0.2751,1.6561,0.1825
8.1338,T000001,veh1,seg2,prediction_only,15.1266,-4.3419,145.6272,,,,,,,,,,,15.0370,-4.3703,13.1772,-5.8718,-1.7993,-1.1369,134.6720,0.2935,1.7292,0.0940
8.1447,T000001,veh1,seg2,position+velocity,15.2982,-4.2956,145.8049,,,,,,,14.2130,-4.7663,11.1540,144.6968,14.8536,-4.5438,11.4705,-6.4429,-6.2461,-2.5938,134.9244,0.2568,1.5706,0.5092
8.1576,T000001,veh1,seg2,prediction_only,15.4340,-4.4768,146.0315,,,,,,,,,,,15.0017,-4.6275,11.3896,-6.4765,-6.2461,-2.5938,135.0945,0.2738,1.6409,0.4579
8.1706,T000001,veh1,seg2,prediction_only,15.6011,-4.5909,146.2337,,,,,,,,,,,15.1487,-4.7116,11.3086,-6.5101,-6.2461,-2.5938,135.2639,0.2918,1.7129,0.4682
8.1828,T000001,veh1,seg2,position+velocity,15.8388,-4.4438,146.5133,,,,,,,16.3164,-4.3511,11.7146,146.9564,15.6410,-4.6412,13.0662,-5.7662,-1.4157,-0.5577,135.7613,0.2572,1.5650,0.2794
8.1958,T000001,veh1,seg2,prediction_only,16.0435,-4.3434,146.7413,,,,,,,,,,,15.8102,-4.7160,13.0479,-5.7734,-1.4157,-0.5577,135.9462,0.2741,1.6345,0.4396
